"id","loss"
3254,1692.59624799924
3264,2269.35736260961
3266,1725.08802796108
3270,1126.8464836713
3282,1915.34231925138
3285,1433.94901693558
3289,1635.10732377573
3291,1614.32279217503
3295,1963.53279706117
3299,1484.04213808002
3302,1143.77424374416
3303,7484.63081673208
3308,3933.66439657909
3309,2475.49213596224
3324,2740.69036435078
3327,3054.38326727133
3330,4647.90715220791
3335,1667.285157619
3339,2182.73397788939
3340,1693.83663462706
3343,2275.10072049369
3350,2430.05906059824
3353,2587.29534948925
3356,6120.86730541369
3361,1886.61046584092
3368,1081.10038422549
3376,2353.20373826386
3381,1542.58885860625
3383,1864.30779209993
3397,3898.53603463542
3403,1743.54974792735
3405,1156.8047473693
3410,1826.99811855917
3412,2326.06566145371
3416,3687.20515496247
3417,1923.44534614245
3423,2586.51129904823
3427,4710.78174585397
3435,4725.52339735023
3439,1217.58237266581
3441,1885.79076880105
3450,1320.50597847857
3453,1490.00944243575
3454,1774.25598871281
3458,6291.69113224149
3459,1639.91411797386
3467,3255.7036335659
3469,3248.90159452129
3477,1094.83141988378
3478,9851.97763229872
3482,1347.90533309646
3484,4482.17516029555
3506,1614.43526340914
3515,6393.70030026172
3522,2527.99351023565
3523,1807.22872777345
3526,1310.97135316533
3532,2136.19540931923
3534,2210.71283496413
3537,1496.23405275051
3539,1604.17725930549
3542,4630.06628853221
3545,1212.39513713651
3552,1439.01807660318
3554,1483.11410984839
3573,2328.53855016533
3576,1620.71874699246
3577,2543.5877794255
3580,1158.0863626262
3583,1494.50727690069
3584,1745.43568555887
3609,1574.28282997086
3613,5328.91212725897
3623,2484.89320802632
3624,2747.9038572155
3638,12383.0075701553
3642,1612.15951129529
3643,2014.67897470624
3647,1574.25237264891
3653,2056.68891989106
3654,4657.34328244581
3656,1818.90112965478
3658,1367.80135244743
3659,4414.26892647613
3663,5755.91204092521
3664,3025.72718863378
3666,1379.53127853128
3681,1361.20957948731
3689,2567.1082206568
3694,1872.85374312286
3695,1138.75111486708
3699,1477.56786915165
3701,1678.50560668539
3704,4083.6521290065
3721,1366.288968434
3726,2757.39613489897
3727,1650.77769618402
3729,2114.769848604
3731,2594.36173840674
3738,1417.80937842032
3740,1989.83763271347
3744,1884.34713476926
3757,1563.95741301602
3758,1507.47664186054
3778,2310.63487736426
3781,3339.6950028595
3790,5579.6196935418
3796,1345.13846230578
3798,8730.50345509855
3804,949.503928791597
3813,1490.56396458846
3814,1591.82797423672
3815,2578.61401653268
3818,2380.34789545288
3823,2593.30396898452
3826,7483.70013644345
3831,1421.35721982659
3834,3719.1128973138
3835,2929.62324636189
3849,2592.07617996056
3850,3632.91877462275
3855,1976.92157875223
3864,1927.01044298798
3867,1740.00350882803
3871,1381.63404694226
3879,2366.76808500478
3880,3309.11224362914
3882,4816.78718996637
3884,16481.2904397648
3893,1549.78625004481
3895,1801.74045447144
3901,2398.36458370915
3903,1749.75593129483
3913,1962.90564305584
3921,1338.42188601825
3929,2263.97038253083
3947,1403.63124304929
3962,2297.30286786728
3963,1092.62539396759
3966,1932.20561686088
3975,1843.08115468781
3976,4285.67684526174
3977,2008.04010960715
3978,1421.04490806864
3979,1274.99459879541
3983,1968.57726116333
3985,1213.81420365422
3989,9543.91874681208
3992,1913.05789877021
3995,1953.21207755181
4008,2038.8902107421
4013,2080.74378295237
4029,2515.71557315567
4035,2685.23447709322
4040,2470.39135660891
4048,1210.52409623923
4060,2215.57789727347
4066,1521.56453465431
4075,1367.44703675402
4079,2402.94298875509
4083,1345.10162377326
4091,1898.84856859032
4092,2931.47128475024
4093,1896.39601899999
4098,3685.98199529717
4108,1937.05475217672
4109,1178.75236794613
4110,4236.37350955866
4116,1946.11471130354
4129,1717.1037484909
4130,4885.78403802235
4140,2195.17337914703
4146,2232.38612345565
4150,4840.78064223338
4151,7801.22924007149
4153,1336.82205403853
4169,7009.54117630295
4170,2090.43038057433
4179,1995.59662347758
4183,3085.30788970998
4188,4106.36461328886
4190,1647.81480457097
4193,1816.35546593191
4201,8958.71641946396
4205,1987.908808551
4210,2670.4607081255
4226,1799.91436680677
4229,2105.10341798267
4241,2854.1299343969
4242,1537.12493034094
4257,4020.43483545368
4258,1454.64010699114
4260,2519.78218081442
4263,3536.32480451656
4267,1119.90637603062
4273,1757.78470981342
4274,1757.42626154434
4277,1245.36798955599
4281,1392.29017318652
4283,6116.01658832936
4293,1981.36059294845
4294,1496.58026621608
4305,3631.19383475643
4307,2649.87508159896
4318,2895.44902481154
4325,2300.84922457652
4327,7142.09560234136
4332,3014.60714228632
4335,5057.24700342378
4336,2611.5873004612
4337,823.607516614295
4339,10458.5174148457
4343,1171.15626609032
4346,1233.86157774607
4348,1604.908661462
4350,5479.39456037577
4358,2143.54811538226
4359,3246.00837532814
4363,2362.82516494444
4366,3460.17062867763
4374,1341.61478635507
4375,2001.15243383396
4377,1280.63059027585
4393,2696.04359579797
4395,2412.11405052562
4400,1729.90043762918
4402,7590.11844410341
4404,7519.85209150351
4415,1777.72337694548
4418,2435.13054789147
4422,1686.82570790538
4430,1267.1634604218
4432,2287.21572681227
4433,1361.64439458633
4435,4604.77499850614
4438,2108.97570637777
4444,1207.15173078893
4447,2362.06271901396
4451,6330.66832904982
4452,1993.57904676016
4457,1851.17339741498
4459,2089.23150022845
4469,1433.9583664936
4471,10206.2725380843
4486,1413.04894855839
4488,2296.25993894387
4510,1796.52611956371
4515,1110.51684936323
4527,2991.95220545588
4530,1604.49559792704
4534,1041.49206549825
4535,3076.83123898936
4536,1498.47922459746
4548,2932.91405001627
4549,2041.56076731565
4551,4240.07281873691
4556,2161.50085277438
4559,870.469874711406
4564,1442.29445626491
4570,3370.83374653479
4575,6880.06857067984
4584,3481.66585037735
4585,2976.11975326371
4591,2048.23180659418
4592,2759.73234234821
4593,1602.20309423194
4594,1442.99470318647
4598,1433.27598933303
4607,2297.09567607905
4608,1417.17847040154
4620,2117.78288773582
4621,4244.50843227229
4625,2809.49964723156
4635,2492.55493410817
4638,5243.39674391654
4652,2311.1161834213
4657,2565.66510783424
4658,1659.89710164637
4666,5820.55222086614
4672,1234.42233652267
4676,3281.53516480558
4680,1589.45770074626
4681,4979.3849722827
4683,2435.052644297
4684,2170.63272343058
4689,1952.90613329391
4690,1625.84477609537
4692,2093.99359849135
4697,2090.66629978336
4700,1880.86743743077
4705,10686.6533463236
4721,1522.54333267833
4726,1865.89318582625
4729,1133.8370750422
4731,3269.8376952525
4736,2287.93217209382
4739,2157.21224389629
4740,1680.15090776985
4753,1786.05482291327
4754,3227.8564364886
4755,2652.41196660537
4756,1988.34911541423
4759,1808.66300758812
4764,1959.05181733938
4771,4126.04026094993
4772,1784.17113754652
4776,847.62087462341
4780,2664.91718654374
4784,1409.00669318256
4786,1428.01662708025
4787,2375.75027876589
4789,1385.88579550475
4794,1982.51755066587
4800,2343.3831424771
4807,2135.84787192064
4813,10338.3411245155
4818,2408.17857942747
4823,37439.9744414526
4824,2017.36928840119
4829,2446.98861791012
4830,1109.24516399177
4835,2954.68059568176
4844,1682.30739160155
4845,2108.19412484509
4846,3311.34845139361
4847,1294.89836382569
4854,3498.79414355854
4857,1871.40128411164
4861,1037.25474809317
4863,2144.79780320004
4866,2595.36392462251
4869,5490.88871641966
4871,1406.98246931424
4872,2132.23966022086
4875,1335.08187427261
4877,8113.05386846865
4878,1094.37337250908
4885,1958.32921796211
4886,1565.34244072528
4888,1946.13722506091
4890,1193.91152063247
4896,1781.45383227262
4899,3002.91140981169
4913,1351.28951955112
4916,1637.33479503307
4920,2186.01523934993
4925,3684.46284821329
4934,1853.23817566869
4941,2810.58760511149
4946,1438.17266332319
4954,2355.13536397101
4956,1698.9982748654
4958,3160.12939992834
4965,1699.82428225959
4966,1394.89201353551
4970,2190.77117823477
4977,2799.01917678026
4980,2243.42039193855
4984,2458.51718230564
4995,1553.78407192022
4997,2551.61905085587
4999,1204.96334821937
5005,2259.24237643097
5011,1911.17656888476
5015,1842.42658573476
5016,1894.91907230072
5019,1736.22921649079
5024,2489.58303930046
5030,1814.10111094398
5031,1706.6416568612
5034,2030.65296098601
5047,15727.1470877012
5048,2201.20672534325
5052,2154.40390216182
5061,2507.94662264899
5062,2867.36153497514
5067,1932.64691677453
5068,6229.34612276537
5077,1273.38625216201
5079,1975.95226796655
5090,3933.77477880074
5094,1795.84839791332
5103,2537.96809091827
5104,1214.57890685865
5106,1642.813374601
5107,2018.56650233542
5110,1424.42632824485
5114,1920.30677614771
5116,4526.80254035926
5121,6337.84707824632
5122,2109.70688972027
5124,1321.03534524452
5132,4415.85778398839
5133,2001.49462718452
5138,2127.92648697025
5143,3854.30361876351
5153,1968.65378282157
5154,2149.27441795956
5155,1424.68970911812
5160,1464.66374255994
5169,2797.20071262852
5172,2705.87043664536
5173,2136.68115717529
5179,1081.06984077626
5182,3038.98858707167
5187,1370.93537063681
5192,3306.5363458539
5211,1764.71076268864
5213,2697.59066301476
5219,1390.37797922561
5225,2289.01909552347
5226,1397.8561663104
5227,4767.43663203591
5228,2158.18583443188
5239,4186.46990101941
5241,1726.84211781004
5244,2648.5898271891
5248,3686.66395199398
5260,1483.62783389588
5266,1603.43067449861
5273,1747.38845324119
5280,8025.50996019568
5298,4976.21481825579
5300,1448.87159447741
5306,1843.36759456683
5307,1467.04199775848
5311,6917.83881262401
5316,1731.07319006925
5323,1306.46495425451
5332,1806.34645594485
5336,1601.63085307137
5338,2209.8232726184
5342,1703.50764175031
5347,1162.00861600336
5355,2979.01071875028
5357,2267.18468842152
5362,1391.98042396482
5363,1116.27482111191
5364,1174.71896555736
5366,5649.48267826026
5374,11692.3406147311
5375,1267.93042028451
5379,4129.60214820343
5380,1200.82387746198
5383,1361.87972173927
5385,1514.21346408036
5390,1795.7570373153
5393,3263.95580606181
5398,1685.99096301958
5411,2319.80750306961
5414,1147.07693589921
5429,1656.76554926007
5432,5648.43959151279
5436,1300.25983111773
5437,2913.62481532522
5439,1446.93071685672
5440,4079.68722712022
5449,1287.23668346981
5458,1411.15638363792
5460,1416.02989360317
5462,1410.36373515667
5463,1611.13669973945
5465,1877.94438387282
5467,2222.93780880975
5475,5597.38968060444
5483,1583.86212507211
5485,1345.76780007233
5489,2091.38075890508
5493,2470.42955713691
5497,947.765492152233
5501,1628.44633082335
5506,1398.20821082989
5507,1440.34880564124
5510,2235.03899094207
5524,3476.69046105912
5531,1734.8798719373
5542,2903.38247678178
5543,4591.74719608456
5544,3323.28330197371
5552,1796.52231149598
5560,1793.26336729557
5563,2687.60455524091
5573,2803.7706821956
5579,2016.39042243784
5584,2057.83415219794
5585,4625.70147986743
5594,1591.19753047413
5595,1677.45071976345
5597,2224.41941619179
5598,1811.99318022281
5604,1697.55181634636
5606,2317.5256149972
5610,1399.01165036664
5615,3740.88837690201
5631,1528.87787844581
5637,1290.14428114376
5646,1373.8099715918
5656,2394.59581333072
5658,4667.6750718161
5666,1366.10226336755
5668,2580.08244503385
5673,1404.23391698908
5680,1337.81607096059
5691,1515.81631830459
5692,4496.78146808069
5693,2122.69962638324
5697,4763.65769141185
5698,2011.44773596428
5700,1998.36858049056
5704,1921.31603524907
5705,1776.03980307655
5707,1493.68815885276
5710,1262.63148218973
5716,1252.38176300689
5720,1009.72269978931
5722,2822.90111212356
5727,2100.33580696273
5733,1355.82613939889
5737,2362.55388414366
5742,5896.53609791901
5747,1364.00970339877
5760,1806.01546486231
5774,2079.08479540555
5788,7406.83078723334
5796,1796.68225659464
5797,1358.79201434407
5800,3121.08722380578
5812,1537.35356328286
5814,1554.96695560365
5818,1276.73848615634
5819,3873.33257842478
5823,4396.52507113403
5826,2637.1730508652
5830,1253.76197719623
5831,1989.01913608882
5846,2521.57767340745
5864,2093.88421496044
5869,1217.35662135594
5870,3437.61428028628
5879,1407.48981943418
5883,4003.15509937881
5886,1495.10045566177
5889,3096.06263553385
5904,1819.65023914443
5905,1238.77497327496
5910,1739.57987497061
5911,1600.90936656395
5914,2129.64768782796
5915,1789.81048145653
5920,1657.52712773827
5925,2635.01198880226
5926,3836.75692416945
5934,2541.00129156525
5939,2695.49679471063
5941,1339.91470488285
5943,1392.3554711538
5949,3140.25023058895
5961,1795.65616484651
5965,2344.29288983532
5966,2231.03179339754
5969,1250.95996252997
5970,1637.83249262643
5978,2304.60363812235
5979,4585.91515657922
5983,1991.22894352055
5985,4800.78508874069
5989,1722.90453784599
5997,1660.2997833259
6004,1670.10983123799
6010,3342.86959882571
6013,1576.35176678907
6019,2071.40572842473
6020,1426.74244330136
6032,1342.42802050914
6036,7333.10084329805
6037,5930.16428987064
6039,1655.46273482176
6050,2031.69984625751
6051,2153.41616221835
6053,3571.07733527497
6057,2268.89818758104
6059,1329.2079890403
6067,2840.19278496389
6068,1266.37592445206
6075,1264.53253506095
6078,1398.64113376934
6079,3297.71570724809
6080,3180.65880416182
6082,3666.71076264124
6084,1710.7919259593
6091,1910.48408152538
6092,1622.2074266671
